Age,Income,Coapplicant_Income,Dependents,Employ_Status,Debt,PrevLDefault,CIBIL_Score,Loan_Approval
56,15585,42828,3,Self-employed,75641,0,568,1
53,35043,5072,4,Self-employed,96675,1,439,0
26,35977,45342,4,Self-employed,56334,0,568,0
34,73885,47439,3,Self-employed,98928,0,546,1
47,15332,63343,3,Unemployed,20521,1,482,1
69,41087,44429,4,Employed,71747,0,560,0
27,25169,60136,2,Self-employed,13721,0,612,1
62,138038,80564,1,Unemployed,28871,1,500,0
33,41387,34295,0,Employed,41937,1,498,1
48,97554,17465,4,Employed,12665,1,443,0
32,117250,76058,3,Self-employed,29878,1,455,1
69,116851,86003,1,Unemployed,49531,0,634,1
22,64704,9230,5,Unemployed,42697,0,538,0
50,104007,71070,0,Employed,41586,0,581,1
33,48755,20538,3,Unemployed,47256,0,544,0
23,139734,51620,5,Employed,45761,1,456,0
37,48810,30706,0,Employed,40070,1,498,0
52,47911,17469,3,Self-employed,95470,0,595,0
34,130356,28449,0,Employed,81267,0,608,0
75,142354,70667,0,Employed,24699,1,499,1
64,40476,9061,3,Unemployed,17866,0,550,1
60,59023,1684,1,Unemployed,92339,1,468,0
28,139850,14686,1,Self-employed,23744,1,469,1
32,92973,24222,1,Employed,68751,0,634,0
38,23489,60350,1,Unemployed,20000,1,493,1
38,111274,7879,0,Employed,32474,1,482,1
31,117761,51400,0,Unemployed,2152,1,495,1
41,116674,56277,2,Employed,91072,0,618,1
68,23453,54387,2,Unemployed,10015,0,581,0
34,58412,20573,2,Self-employed,80173,1,414,0
47,69547,62250,1,Unemployed,1975,0,596,1
36,84975,72752,1,Self-employed,74186,1,485,1
73,104621,1864,2,Self-employed,79369,1,479,0
55,65023,46613,3,Self-employed,91817,1,461,1
75,20045,25721,2,Unemployed,51765,0,548,0
80,36099,86403,1,Employed,53742,1,455,0
32,44235,34339,3,Self-employed,40526,0,585,0
56,74056,17419,0,Employed,17893,0,587,1
49,71159,12710,2,Unemployed,53348,1,455,0
40,72071,69112,2,Self-employed,44122,0,598,1
21,114683,10519,1,Unemployed,86235,1,441,0
34,85507,83036,0,Self-employed,12863,0,651,1
48,109387,36157,0,Employed,74633,0,604,1
70,35228,99743,3,Employed,57648,1,485,1
40,22697,85702,3,Employed,25726,0,560,0
80,111080,30717,0,Unemployed,68842,0,574,0
27,137101,60161,2,Employed,42232,0,568,1
29,145669,65763,1,Unemployed,78586,1,503,1
39,135432,31953,2,Employed,32724,0,608,1
74,145618,1956,3,Self-employed,1166,1,461,0
46,39004,56371,5,Unemployed,20104,1,457,0
46,36952,43767,1,Unemployed,83688,0,558,0
43,128380,36232,5,Employed,69934,1,407,0
32,50775,31758,3,Unemployed,42954,0,563,1
69,33486,51974,0,Employed,93627,1,453,1
72,93933,99431,4,Employed,46753,1,435,0
72,97176,90701,0,Self-employed,19661,1,458,0
49,136793,35246,3,Unemployed,213,1,494,1
51,102008,86854,1,Self-employed,16733,0,584,0
45,127183,39029,1,Employed,97411,1,473,0
21,62456,17179,1,Employed,76005,0,555,0
77,145881,57157,0,Self-employed,74363,1,482,0
58,89686,55654,4,Unemployed,67741,1,417,0
74,16766,24978,5,Self-employed,57993,0,560,0
60,18049,98868,2,Self-employed,83039,0,614,1
78,123013,45555,0,Unemployed,49506,1,467,0
72,105311,42097,3,Unemployed,92111,0,535,0
80,110034,8066,3,Unemployed,45767,1,483,1
63,51660,73076,3,Employed,83098,0,555,1
78,50559,64560,1,Employed,31442,1,480,1
50,107250,39332,4,Employed,16216,1,427,0
70,69834,77783,1,Self-employed,70685,0,587,1
39,25277,34716,1,Employed,23074,1,505,0
34,93897,43433,0,Self-employed,86150,1,495,0
41,136438,11981,4,Employed,85908,0,543,0
43,62649,31104,3,Self-employed,69863,0,534,1
44,135756,67230,3,Employed,20783,0,569,1
62,57761,5747,4,Self-employed,30110,1,445,1
58,18525,15156,1,Unemployed,11040,1,497,1
77,61256,97416,3,Unemployed,97368,1,429,1
59,93409,34588,3,Employed,19259,0,605,0
25,26482,50733,0,Self-employed,80338,1,442,0
34,85818,82851,4,Unemployed,53208,1,440,0
56,84737,31921,3,Unemployed,46240,1,466,0
41,67662,29493,5,Employed,68250,1,414,1
37,41856,8236,2,Employed,12030,1,463,1
44,58962,93058,1,Self-employed,61556,0,601,0
70,63791,45053,3,Self-employed,77379,0,612,1
37,93562,36869,2,Unemployed,78494,1,474,1
50,118784,21109,2,Self-employed,63633,1,462,0
53,62327,53459,1,Employed,63924,1,454,0
46,60405,99163,2,Employed,57733,0,578,1
73,103977,7818,5,Employed,43362,0,580,1
26,78375,46470,4,Unemployed,67458,0,559,0
28,98926,15715,0,Self-employed,42854,0,595,0
57,38254,31331,3,Self-employed,76778,1,478,0
29,122777,61331,4,Unemployed,5297,1,480,1
70,133438,50103,2,Employed,57390,0,556,0
41,56809,32000,4,Unemployed,33731,0,570,0
78,140307,20097,0,Unemployed,108,1,533,1
59,89711,60186,2,Self-employed,54242,0,595,1
71,54460,36123,2,Self-employed,29866,0,568,1
51,63067,84966,4,Self-employed,79769,1,402,1
50,107641,73379,1,Employed,5819,1,462,1
66,121011,93357,0,Unemployed,82964,1,502,0
74,116475,63961,2,Self-employed,98546,0,593,0
60,123738,83808,5,Self-employed,1508,0,561,1
45,49789,26867,3,Self-employed,80747,0,573,1
30,62033,81402,1,Unemployed,90764,0,571,1
80,50740,70332,0,Unemployed,31736,0,651,1
79,35421,95160,2,Unemployed,49582,0,564,1
70,75035,35051,4,Self-employed,99868,0,558,0
56,142341,7268,5,Self-employed,43675,0,589,0
36,43692,7589,5,Self-employed,24519,0,588,0
61,53186,85986,3,Unemployed,47834,1,444,0
25,66267,93250,0,Self-employed,68304,0,585,1
73,65393,23612,3,Self-employed,29411,1,444,0
35,57669,98604,5,Unemployed,15925,1,470,1
60,50131,15554,3,Employed,22756,1,491,1
74,148366,98511,3,Employed,66741,0,617,1
44,114598,72698,3,Employed,81157,1,448,0
78,69289,55775,2,Self-employed,76252,0,599,1
75,122634,74900,5,Self-employed,91672,0,517,0
70,148370,64767,1,Employed,42075,1,449,0
73,133006,57104,2,Employed,64003,0,601,1
24,107983,96701,2,Employed,59309,0,557,1
32,135915,97941,1,Unemployed,66418,0,598,1
72,108733,86692,0,Employed,21606,0,618,0
31,53889,68967,4,Self-employed,75351,0,551,1
80,132374,50716,3,Unemployed,10503,0,584,0
36,81642,16776,1,Unemployed,22408,1,474,1
63,58614,49620,1,Unemployed,24716,1,497,1
53,128739,8054,5,Self-employed,94136,1,425,0
38,132504,26476,5,Employed,95925,1,394,0
45,96915,65891,4,Self-employed,43173,1,436,0
36,15835,68337,1,Unemployed,10869,0,629,0
48,125867,74164,1,Unemployed,46408,1,493,0
43,146129,32629,1,Employed,19389,1,478,0
41,18210,25926,0,Self-employed,43919,1,468,1
33,19949,83789,3,Self-employed,24212,1,440,1
45,125521,56853,1,Self-employed,31390,1,464,0
23,112472,82870,5,Self-employed,85642,1,455,1
80,94221,10380,4,Self-employed,73979,1,411,0
78,38811,20672,5,Self-employed,20901,0,573,1
77,18217,15028,5,Unemployed,18556,1,416,1
35,39226,41887,3,Self-employed,9565,1,470,0
45,140438,67869,2,Unemployed,60585,0,598,0
71,42083,89155,2,Employed,76669,0,610,0
43,58494,15001,4,Self-employed,71936,0,537,1
32,22949,65278,2,Self-employed,30149,1,472,0
76,66617,48940,4,Unemployed,34243,1,473,1
37,89950,48602,1,Self-employed,46723,1,471,0
45,110711,61267,1,Self-employed,12887,1,520,1
29,24260,68626,3,Self-employed,40790,1,452,1
41,36607,95445,2,Self-employed,92493,1,476,0
44,21061,14605,2,Self-employed,35488,0,570,1
48,32820,83539,1,Employed,4406,1,481,1
30,133818,48778,1,Self-employed,27156,1,505,0
54,79253,87925,1,Self-employed,22947,0,632,1
62,134196,93603,5,Unemployed,77931,0,540,0
43,69628,39083,3,Self-employed,4024,0,556,0
76,55228,39432,1,Unemployed,19029,1,511,0
73,133881,32016,3,Employed,42154,0,587,0
51,117980,43145,4,Self-employed,14322,1,488,1
38,54751,33742,1,Employed,9427,0,650,1
27,74971,70751,5,Unemployed,52931,1,425,1
27,113476,72221,1,Unemployed,81653,1,461,0
30,143303,9883,0,Unemployed,4775,1,495,1
49,61588,31231,1,Employed,79218,0,612,1
80,62780,67346,3,Employed,43629,1,453,0
79,72540,56944,4,Employed,65196,1,419,0
55,149234,67901,5,Unemployed,96638,1,388,1
60,64415,83100,3,Employed,12404,1,443,0
52,67571,51822,1,Unemployed,26315,1,481,0
47,42568,15542,2,Self-employed,7167,0,635,0
23,94626,86269,5,Self-employed,42136,0,575,0
25,115298,88984,4,Self-employed,32915,1,428,1
37,110841,17969,2,Employed,13588,1,451,0
45,119239,37141,0,Self-employed,71303,1,489,0
23,57974,1412,5,Self-employed,17434,0,558,0
52,125184,97461,3,Employed,21177,0,624,0
52,74461,94301,5,Employed,1315,1,449,0
80,124254,42692,4,Unemployed,9764,1,419,0
57,105739,41477,2,Unemployed,2884,1,513,0
23,127402,64191,4,Employed,8776,1,484,0
23,53955,35169,2,Unemployed,99890,1,448,1
47,79075,51404,0,Unemployed,90419,1,449,0
54,133933,38594,5,Unemployed,66362,1,435,1
38,116404,73423,0,Employed,16485,0,611,0
21,122044,58020,4,Unemployed,72065,0,561,0
80,137672,38971,4,Unemployed,41192,1,460,0
76,76442,67569,1,Self-employed,89962,0,581,0
29,139935,77288,3,Unemployed,60940,0,595,1
62,50309,44775,2,Unemployed,39904,1,468,0
42,139151,40406,4,Unemployed,14844,1,468,0
72,102454,49905,5,Employed,21216,0,595,1
29,85827,17545,2,Self-employed,79041,1,463,1
51,29172,83305,2,Self-employed,17719,0,640,0
76,81975,61181,3,Self-employed,37811,0,625,1
40,60877,34694,2,Self-employed,18599,0,600,1
36,88747,48557,1,Employed,71343,0,593,1
45,85736,57189,0,Employed,77591,0,585,0
42,99242,70715,4,Self-employed,29049,1,469,0
27,60811,71167,4,Self-employed,11019,1,486,0
31,141334,52661,3,Self-employed,91900,1,426,1
25,124611,80846,2,Self-employed,49745,0,595,0
75,96653,33838,1,Self-employed,70743,1,505,1
76,100081,55890,0,Unemployed,35680,0,603,0
77,62028,56479,1,Self-employed,2266,1,453,0
62,100501,84110,4,Unemployed,36827,0,552,1
40,125100,99326,3,Unemployed,88200,1,455,0
78,64273,2964,4,Unemployed,27799,0,609,1
73,30554,63551,1,Unemployed,50235,0,628,1
38,139070,45692,4,Unemployed,9134,1,482,0
69,78257,82728,1,Employed,87478,0,610,1
79,137973,56118,2,Employed,77487,1,490,0
66,120358,99424,0,Employed,96865,0,626,0
76,68003,57086,0,Employed,85129,0,580,1
77,113919,26713,1,Employed,46668,1,463,0
52,132408,74699,2,Employed,88710,1,441,1
24,61328,86515,5,Self-employed,26845,1,443,0
61,37891,86133,1,Employed,5501,0,608,0
43,40266,87777,2,Unemployed,18022,0,591,0
36,79057,24170,3,Self-employed,82612,0,546,0
27,27130,2207,1,Employed,23950,0,610,0
64,25635,34899,1,Unemployed,53635,0,597,1
28,78879,46230,3,Employed,42037,1,467,1
67,120822,36602,4,Unemployed,72626,0,537,1
80,138755,1346,0,Unemployed,68519,0,585,1
34,39830,2842,5,Unemployed,90120,0,573,1
35,147628,95663,3,Self-employed,7859,0,591,1
45,17012,43773,5,Unemployed,40745,1,406,0
77,46417,37482,4,Employed,34662,0,603,0
27,26840,58438,4,Unemployed,79787,0,584,1
26,133152,97690,5,Unemployed,19983,1,427,1
41,40334,59015,4,Employed,56786,0,599,0
38,148339,1214,1,Self-employed,44037,0,569,0
73,30788,86364,2,Unemployed,58961,0,575,0
44,98327,56984,5,Unemployed,22962,0,586,1
51,112559,62989,3,Self-employed,11650,1,498,1
49,51708,37870,0,Self-employed,30723,0,590,1
26,133431,30257,2,Self-employed,77033,0,549,0
46,33677,12218,5,Employed,79487,0,533,0
63,115201,17591,1,Self-employed,87739,0,576,1
75,31543,46512,0,Employed,68572,1,498,1
67,141575,32143,1,Unemployed,11421,1,454,0
34,132260,612,1,Self-employed,88428,0,598,0
50,70249,4089,3,Unemployed,4660,0,592,0
63,52377,99287,3,Self-employed,53722,1,461,0
21,41406,66736,4,Unemployed,26479,0,552,1
67,56867,62202,1,Self-employed,71824,0,620,0
32,128628,113,3,Self-employed,54871,0,598,0
26,94305,49636,4,Unemployed,99378,0,589,0
63,137354,78900,2,Unemployed,6086,1,464,1
21,70701,43097,5,Self-employed,2285,0,573,1
45,145862,66875,2,Employed,50681,1,498,0
53,27473,1135,5,Self-employed,1757,0,581,0
60,116047,11633,5,Unemployed,88466,1,418,0
80,56335,23906,0,Employed,26001,0,648,1
65,44755,97278,5,Employed,22150,1,466,1
33,138584,66355,5,Self-employed,84754,0,532,1
65,57671,80596,0,Unemployed,81917,1,486,0
35,78322,98561,0,Employed,34490,0,648,1
22,107728,92024,3,Employed,72029,0,553,0
40,16271,62419,5,Employed,80602,1,420,0
34,71905,23640,3,Unemployed,83280,0,573,0
41,112354,27749,1,Self-employed,45033,0,644,1
65,29118,12032,4,Employed,9114,0,557,0
38,81440,6374,4,Self-employed,49798,1,442,1
21,57592,55262,1,Employed,44615,1,435,1
34,43027,20712,2,Unemployed,94040,0,606,0
69,37104,18667,2,Employed,24692,1,501,0
43,49984,2540,3,Self-employed,6349,1,438,1
43,94294,52143,2,Unemployed,76738,1,440,0
74,72122,74018,0,Unemployed,65602,0,595,1
26,145419,68805,5,Unemployed,89425,1,424,0
33,146113,81024,4,Unemployed,63305,0,608,1
78,91408,87038,5,Self-employed,48065,1,452,1
36,50960,35306,0,Employed,33446,1,453,1
41,20154,37519,5,Self-employed,24432,1,468,1
69,27509,60461,0,Unemployed,54694,0,634,0
47,32257,79100,0,Self-employed,20005,0,623,0
70,136346,50108,4,Self-employed,29594,0,624,1
73,124559,25163,4,Unemployed,90467,1,416,1
38,132879,50968,2,Unemployed,14512,0,632,0
37,142984,2627,3,Employed,89229,1,451,0
53,133809,95952,5,Unemployed,55031,1,432,0
66,76892,2770,1,Unemployed,98800,0,569,0
25,81438,28637,4,Self-employed,7457,0,576,0
67,71538,47647,0,Employed,55256,1,489,0
40,94883,75931,4,Unemployed,49108,1,455,1
41,141356,20578,1,Unemployed,9208,0,595,0
28,41948,89857,1,Employed,78592,0,611,0
43,131527,39468,0,Self-employed,91719,1,465,1
44,100128,98598,0,Employed,69595,0,629,0
50,51596,59699,1,Employed,76597,0,574,0
75,60334,72406,2,Employed,68510,1,467,0
34,76953,66763,5,Employed,70778,1,414,0
53,128131,59927,4,Unemployed,30871,1,423,0
55,65175,87647,3,Self-employed,75669,0,535,1
43,141606,79322,4,Employed,56328,1,452,0
60,80853,6746,5,Self-employed,99983,1,377,1
22,103040,71541,1,Employed,76192,1,466,1
47,79829,17960,5,Unemployed,67944,0,574,0
39,96747,19557,1,Employed,43167,1,476,1
54,143353,28726,1,Employed,19581,0,621,0
57,16844,89706,5,Employed,14324,1,434,1
43,51637,54499,1,Unemployed,53579,1,430,1
56,149228,35337,0,Self-employed,43206,1,512,0
72,27531,47536,4,Unemployed,20448,0,601,0
73,83573,41005,3,Employed,12652,0,590,0
79,80958,42249,0,Unemployed,96692,0,578,0
72,23534,78630,5,Self-employed,86738,1,408,0
53,143138,71597,1,Self-employed,23278,0,615,1
63,131543,41201,1,Self-employed,17820,1,515,1
60,28825,42728,1,Unemployed,60465,0,621,1
58,129378,35446,4,Self-employed,86839,1,452,1
61,38138,69523,5,Employed,34244,0,598,1
70,44310,13400,3,Employed,53844,1,451,1
60,38230,13974,0,Employed,48320,0,632,1
43,93592,88892,4,Self-employed,68378,0,541,0
30,25859,3922,4,Employed,68671,1,454,0
64,67815,7542,2,Self-employed,95939,1,463,1
47,142857,37793,0,Employed,51522,1,447,1
28,58457,48275,2,Self-employed,62345,0,554,0
25,84546,94532,4,Employed,69367,0,535,0
38,34770,87934,4,Unemployed,90215,0,571,0
41,77553,39331,2,Self-employed,9725,0,569,0
39,36814,374,3,Self-employed,12576,1,419,1
47,135674,20530,4,Self-employed,39301,1,424,0
64,66246,28560,2,Employed,67010,1,485,1
69,140670,65437,4,Self-employed,45717,1,448,1
45,87142,1949,4,Unemployed,69905,1,466,1
40,114812,88903,5,Self-employed,52074,0,602,0
71,86616,54000,1,Unemployed,10787,1,524,0
59,113072,59859,4,Employed,25939,1,455,1
46,42833,34527,2,Unemployed,83830,0,610,1
61,131294,33656,1,Employed,79468,0,571,1
32,64275,8684,3,Unemployed,78642,1,444,0
69,29803,49351,3,Unemployed,25887,1,447,1
49,118311,65919,0,Unemployed,38832,1,463,0
68,28478,16810,3,Unemployed,62752,0,533,1
37,132137,51518,4,Unemployed,84442,0,542,1
35,41756,84194,4,Unemployed,51369,0,604,1
49,73831,57477,3,Self-employed,77971,0,585,0
21,19738,36245,0,Employed,80328,1,500,0
76,115791,61746,3,Self-employed,35962,1,453,1
28,141339,84544,4,Employed,92818,0,554,0
33,27585,73832,1,Unemployed,12645,0,581,1
79,79355,69476,3,Self-employed,89491,0,578,0
25,141526,30016,2,Self-employed,54032,0,625,0
49,85323,86318,3,Self-employed,25563,1,447,0
40,20436,44146,3,Unemployed,69362,1,455,1
47,61837,42307,5,Self-employed,8202,0,543,0
71,27508,67339,1,Unemployed,99575,0,609,0
49,84818,2007,1,Self-employed,30918,0,604,1
47,40151,22147,0,Employed,96076,1,475,1
70,25014,72514,1,Unemployed,91862,0,587,1
74,141887,1585,2,Unemployed,18327,0,583,1
77,82960,4190,4,Self-employed,84176,0,582,0
76,24157,69410,1,Employed,61474,1,489,0
27,77152,73614,4,Self-employed,82327,1,437,0
25,95538,28596,4,Self-employed,63281,1,470,0
26,112985,54036,5,Employed,51850,1,421,0
25,25815,12981,0,Self-employed,9621,0,588,1
41,123328,24776,4,Unemployed,60181,1,408,0
77,108422,97581,1,Self-employed,75440,0,560,0
36,64465,32057,1,Unemployed,74573,1,498,0
62,16891,69281,1,Self-employed,578,0,599,1
79,21319,18140,1,Employed,24270,1,476,1
41,93706,37348,3,Unemployed,81250,1,432,0
44,25807,90555,2,Employed,97660,1,426,1
41,86809,22148,2,Unemployed,35814,0,615,1
65,123295,55647,1,Employed,8924,0,631,1
65,64333,48729,0,Self-employed,83152,0,614,1
38,62329,45565,1,Employed,29320,1,487,1
40,45276,59518,4,Self-employed,67612,0,576,1
74,61971,58002,5,Self-employed,61493,0,544,1
62,138229,28477,2,Unemployed,89523,1,434,0
38,134021,65664,1,Self-employed,87952,0,569,0
79,29278,82948,4,Unemployed,12626,0,548,1
48,38762,55305,4,Self-employed,42941,0,562,0
48,75329,4203,0,Self-employed,81736,1,471,0
79,81890,1142,0,Self-employed,45441,0,594,1
62,31024,2864,4,Employed,64755,1,434,0
32,93772,25141,3,Unemployed,89076,1,440,1
41,28477,34893,2,Unemployed,57496,0,570,1
68,96421,94635,3,Employed,83144,1,464,1
38,149106,97765,2,Self-employed,2915,1,464,0
22,26193,67455,3,Self-employed,31855,1,474,0
33,87525,18173,1,Unemployed,58922,1,444,0
50,69991,63630,1,Unemployed,14356,1,524,0
70,52884,65676,2,Self-employed,85438,0,590,1
58,34565,61694,5,Self-employed,72263,1,424,1
28,112231,32533,2,Employed,41304,0,560,0
67,95960,82448,4,Employed,44220,1,460,1
55,70598,54828,3,Self-employed,82870,0,533,1
55,75627,63018,2,Employed,53652,1,464,0
51,126582,62786,4,Unemployed,66256,0,598,1
54,108331,80054,2,Employed,80858,1,476,0
63,112057,95934,0,Unemployed,61828,0,645,1
60,28160,2958,5,Unemployed,76535,1,425,0
67,28406,14271,1,Self-employed,6351,1,473,1
23,93423,5501,1,Unemployed,65415,0,587,1
33,145124,21629,0,Self-employed,97373,1,470,0
80,34355,33284,2,Unemployed,85803,0,581,0
30,65301,63640,5,Self-employed,89156,1,406,0
66,21538,8299,0,Employed,50899,0,575,0
59,84377,79940,0,Employed,84789,1,480,1
68,143533,94986,0,Employed,69190,0,625,1
38,79815,87332,4,Employed,61910,1,450,0
24,119536,6599,1,Employed,53663,1,485,1
42,58641,79776,5,Self-employed,78471,0,555,0
44,52483,15298,4,Self-employed,48586,0,549,0
26,110786,32391,0,Self-employed,61867,0,577,1
60,125013,5417,5,Employed,93812,1,448,1
76,63169,31407,0,Unemployed,55407,0,614,0
55,28592,82586,5,Unemployed,20930,0,608,0
64,59171,18461,4,Self-employed,75332,1,449,0
59,88468,25497,2,Unemployed,40071,0,617,1
21,139002,3616,0,Self-employed,99377,1,459,1
23,114684,76411,1,Employed,35570,0,581,1
79,30600,64861,2,Self-employed,96210,0,558,1
80,71129,39974,5,Unemployed,44560,1,407,0
76,86101,76422,1,Unemployed,40861,0,617,0
38,35590,1186,4,Employed,15558,1,482,0
31,86706,67934,2,Unemployed,75970,1,425,0
59,129742,40149,1,Self-employed,98768,1,470,0
46,67501,85618,1,Self-employed,65990,1,469,0
26,81236,68445,4,Unemployed,22286,1,474,1
75,75868,597,3,Self-employed,84487,0,536,1
36,46863,1432,2,Employed,45776,1,483,0
69,27464,65247,0,Unemployed,21426,0,584,0
69,142370,77545,0,Self-employed,66884,1,470,1
41,131523,57416,5,Unemployed,89708,0,558,1
62,106274,40952,5,Unemployed,31436,0,586,1
61,139256,15025,1,Unemployed,14999,1,483,1
31,129553,29909,1,Self-employed,63607,0,599,0
35,135665,4621,0,Self-employed,33675,0,584,0
38,71151,83587,3,Unemployed,68150,0,602,0
26,117680,16060,1,Employed,58902,0,640,0
65,87812,12248,1,Self-employed,34435,1,502,0
62,74474,19267,1,Employed,71092,0,602,1
61,140091,31603,1,Unemployed,65175,1,450,0
56,140309,3031,3,Unemployed,85000,0,567,1
70,132764,81742,2,Employed,46538,1,476,0
38,56628,76166,4,Employed,81683,0,595,0
36,59900,51152,1,Unemployed,58863,1,451,0
33,39339,54183,2,Unemployed,6366,0,617,0
34,35744,12818,5,Self-employed,81730,0,532,0
31,107384,62640,3,Self-employed,21023,0,596,1
43,42698,27645,3,Self-employed,12085,1,499,1
30,87700,45003,1,Employed,94316,1,498,1
37,130992,39348,2,Self-employed,47398,1,477,0
58,92706,81664,2,Employed,49396,0,557,0
50,59674,64952,4,Employed,56356,0,587,1
46,128996,82972,4,Unemployed,5570,0,591,0
42,140284,77157,1,Employed,4349,1,465,0
74,113328,89755,3,Employed,34235,0,608,1
30,88954,48017,5,Self-employed,71929,0,544,0
75,63003,75254,0,Self-employed,1208,1,509,1
29,128276,3949,2,Employed,16522,1,444,0
67,37284,26105,5,Self-employed,27111,1,453,1
38,37377,79043,5,Self-employed,67120,1,386,0
77,141021,75268,1,Employed,32943,0,590,0
49,58046,47849,0,Employed,27646,0,647,1
64,128109,54920,0,Employed,10045,0,613,0
30,119563,93038,2,Employed,1860,0,579,0
33,85115,23783,4,Unemployed,10479,0,598,1
39,139709,3600,5,Employed,12929,0,550,0
73,94206,30576,5,Self-employed,75531,0,550,1
64,103077,59936,0,Unemployed,30361,1,501,0
55,18804,78766,5,Employed,92885,1,421,0
29,76548,42385,1,Unemployed,69988,1,452,0
37,125838,12412,0,Self-employed,26131,1,523,0
36,55200,12645,0,Employed,65554,1,441,1
40,110492,94568,2,Employed,28928,0,631,0
78,95392,16924,4,Self-employed,15090,1,436,1
61,109285,22181,2,Self-employed,53672,0,604,0
28,122536,5696,2,Self-employed,75296,1,432,0
56,126233,74561,4,Unemployed,85925,0,590,0
38,67233,42656,1,Self-employed,47694,1,504,0
59,106680,79159,0,Self-employed,37227,1,515,1
66,131112,56842,5,Employed,23783,0,600,1
48,32810,89433,0,Unemployed,85403,1,441,1
68,63462,95147,1,Unemployed,20492,1,511,1
